feature,benchmark,rho,p,n,q
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_management_acc,-0.08552315736598999,0.5719920536276674,46,0.648257660778023
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_marketing_acc,-0.16609690399342716,0.2699376403168525,46,0.3633967128390777
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_medical_genetics_acc,-0.21218942162452548,0.15685976205636434,46,0.2363158062367927
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_miscellaneous_acc,-0.26302640314206,0.07738225433074324,46,0.12768945353447697
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_nutrition_acc,-0.1808418080041054,0.22908435828556262,46,0.3118448154688013
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_professional_accounting_acc,-0.19733676530692132,0.1886648219577812,46,0.282610624694955
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_professional_medicine_acc,-0.22687426822333223,0.12945917541379406,46,0.21266215107299655
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_virology_acc,-0.21897188453932231,0.14371977721894996,46,0.209281189535961
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_social_sciences_acc,-0.18575093924545483,0.21647974739707812,46,0.3080701024419681
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_econometrics_acc,-0.1233773728094104,0.41399410929887787,46,0.5327987568617601
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_high_school_geography_acc,-0.13976726794445474,0.35422878870197594,46,0.4456820043737425
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_high_school_government_and_politics_acc,-0.2186879180398067,0.14425302510288365,46,0.22726069256510334
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_high_school_macroeconomics_acc,-0.19068826092211508,0.20429714137731986,46,0.2963119252913111
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_high_school_microeconomics_acc,-0.18254214201257835,0.22466278195313316,46,0.3258501857296435
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_high_school_psychology_acc,-0.1693336929492987,0.26058140311122985,46,0.3573827498579906
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_human_sexuality_acc,-0.1875046533412232,0.21209605956356709,46,0.2951368241324075
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_professional_psychology_acc,-0.25315510501729066,0.08960132652594202,46,0.15132196457321287
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_public_relations_acc,-0.2484765315074876,0.09589296336150929,46,0.15205587031944315
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_security_studies_acc,-0.1496147263461972,0.32099729898485757,46,0.41901611706773373
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_sociology_acc,-0.23678219510589985,0.11311133191097576,46,0.17858398191560104
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_us_foreign_policy_acc,-0.1661635920685053,0.2697426567042369,46,0.3578618549016283
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_stem_acc,-0.20548303978676194,0.17069631123384058,46,0.2618715265233132
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_abstract_algebra_acc,-0.19095346191381538,0.2036566879518432,46,0.3134169239848366
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_anatomy_acc,-0.1660712761054171,0.27001259634543767,46,0.36893309893180365
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_astronomy_acc,-0.19731240725396093,0.18872049317073636,46,0.2706125794508893
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_college_biology_acc,-0.16281288186631288,0.2796550391021851,46,0.3799307741042513
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_college_chemistry_acc,-0.1941437163427936,0.19606268463724721,46,0.2949008692794809
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_college_computer_science_acc,-0.18098143048904486,0.2287190447371391,46,0.32783063078989944
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_college_mathematics_acc,-0.23359449251915038,0.11818975800744808,46,0.20045641091286437
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_college_physics_acc,-0.2532957597767401,0.08941727196520549,46,0.16300255812111025
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_computer_security_acc,-0.1793361447573263,0.23304931585949848,46,0.31593773097179806
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_conceptual_physics_acc,-0.1430603242358472,0.34289006617144324,46,0.4532597438902803
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_electrical_engineering_acc,-0.20225145831962277,0.17767005694973736,46,0.2661410074390533
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_elementary_mathematics_acc,-0.25986684699077045,0.0811415540666527,46,0.15326737990367734
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_high_school_biology_acc,-0.1874236553076749,0.2122971527255407,46,0.3135135730148894
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_high_school_chemistry_acc,-0.16280283137821008,0.27968512627048353,46,0.3843041866611343
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_high_school_computer_science_acc,-0.16116830730200668,0.2846065117485693,46,0.3910664663312109
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_high_school_mathematics_acc,-0.2500216440847122,0.09377847426772051,46,0.16283150757649334
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_high_school_physics_acc,-0.22197645816070605,0.13816674031346185,46,0.23325609045990903
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_high_school_statistics_acc,-0.320721741539242,0.029769452770660575,46,0.0782786689760895
geometry_unembedding.unembedding_is_tied,benchmark_mmlu_machine_learning_acc,-0.2154193201515409,0.15049677144725854,46,0.23407051048499145
geometry_unembedding.unembedding_is_tied,benchmark_boolq_acc,-0.7977240352174656,0.005691829882963569,10,0.04394622142195128
geometry_unembedding.unembedding_is_tied,benchmark_copa_acc,-0.8001524245036219,0.005440459356914431,10,0.19653374849549426
geometry_unembedding.unembedding_is_tied,benchmark_openbookqa_acc,-0.7239474316937532,0.01792015565507859,10,0.22587701378071637
geometry_unembedding.unembedding_is_tied,benchmark_sciq_acc,-0.8001524245036219,0.005440459356914431,10,0.03612465012991182
geometry_unembedding.unembedding_is_tied,benchmark_commonsense_qa_acc,-0.721750317577707,0.01844338955367054,10,0.16227072341317883
geometry_unembedding.unembedding_is_tied,benchmark_triviaqa_exact_match,-0.7977240352174656,0.005691829882963569,10,0.0843822725061406
geometry_unembedding.unembedding_is_tied,benchmark_nq_open_exact_match,-0.8001524245036219,0.005440459356914431,10,0.08401081425560888
geometry_unembedding.unembedding_is_tied,benchmark_gsm8k_exact_match,-0.50709255283711,0.19962167272607992,8,0.4740301724137928
geometry_unembedding.unembedding_is_tied,benchmark_drop_em,0.4714045207910316,0.28559094064520135,7,0.703138188102092
geometry_unembedding.unembedding_is_tied,benchmark_truthfulqa_mc2_acc,-0.5698028822981897,0.08550439754783307,10,0.2345541527659392
geometry_unembedding.unembedding_is_tied,benchmark_lambada_openai_acc,-0.8001524245036219,0.005440459356914431,10,0.08401081425560888
geometry_unembedding.unembedding_is_tied,composite_benchmark,-0.2186137282398818,0.1443925836957487,46,0.21673712254947083
geometry_unembedding.unembedding_eff_rank,benchmark_arc_challenge_acc,0.5794443738401466,0.0012323890283799247,28,0.0038335165095562764
geometry_unembedding.unembedding_eff_rank,benchmark_arc_easy_acc,0.6059113300492611,0.0006328177401384168,28,0.0022900483566395185
geometry_unembedding.unembedding_eff_rank,benchmark_hellaswag_acc,0.7482211275314723,4.696381561782153e-06,28,2.6206526119563005e-05
geometry_unembedding.unembedding_eff_rank,benchmark_piqa_acc,0.7715264168751494,1.535691269678259e-06,28,9.84728349241059e-06
geometry_unembedding.unembedding_eff_rank,benchmark_winogrande_acc,0.6564467806872074,0.00014848894335593973,28,0.0006310780092627439
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_acc,0.28985904199183526,0.13460269830863555,28,0.2089056740204089
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_humanities_acc,0.509648287241546,0.00560065041360855,28,0.014117501559820172
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_formal_logic_acc,0.32744236428029505,0.08895779016299855,28,0.15631765531046138
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_high_school_european_history_acc,0.35788614348154896,0.06149886272159708,28,0.11202319157949514
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_high_school_us_history_acc,0.30957007942071907,0.10891913507697379,28,0.17693308386948411
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_high_school_world_history_acc,0.17059148231752488,0.38543971083590317,28,0.4914309589010861
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_international_law_acc,0.35800487019533817,0.061406552221971326,28,0.11278439616648503
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_jurisprudence_acc,0.38547011172177137,0.04278824223527329,28,0.07938630729437761
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_logical_fallacies_acc,0.3253458245748636,0.09114404106433846,28,0.15281260095878765
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_moral_disputes_acc,0.41955370643829215,0.026246554331472473,28,0.05185467896299021
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_moral_scenarios_acc,0.14152529954264506,0.472531324138981,28,0.5856211311987067
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_philosophy_acc,0.4073416472974378,0.03143879521285379,28,0.06016167356176995
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_prehistory_acc,0.5173926698731217,0.004807936777783715,28,0.011873654677567215
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_professional_law_acc,0.4224504120789055,0.02512341535599098,28,0.05296301136995116
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_world_religions_acc,0.43881742678965535,0.01948918353927559,28,0.04035862087028458
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_other_acc,0.47516080915753156,0.010610967762434606,28,0.023793305013311953
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_business_ethics_acc,0.3174473818861556,0.09974665159322715,28,0.16723578512534187
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_clinical_knowledge_acc,0.36271558982925345,0.05783022685303518,28,0.1013762489917715
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_college_medicine_acc,0.20876724864991486,0.2863647796380433,28,0.3883722707150457
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_global_facts_acc,0.3003183609201132,0.12047666432176604,28,0.21018721150169684
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_human_aging_acc,0.5323662291540318,0.0035430904992645148,28,0.009418178745317675
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_management_acc,0.1401971732689771,0.47673902108574,28,0.562090684538187
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_marketing_acc,0.4385436791746899,0.019574042148986642,28,0.04266884608561344
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_medical_genetics_acc,0.13183515048049965,0.5036684184689906,28,0.5930655395136086
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_miscellaneous_acc,0.5247741778888143,0.004143298099955343,28,0.01044396865885295
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_nutrition_acc,0.3606243695219587,0.059397202618536704,28,0.10264622958427974
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_professional_accounting_acc,0.2910389139441553,0.13295156923244475,28,0.21501680776309096
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_professional_medicine_acc,0.1193703043852254,0.5451658833930685,28,0.6366074453040464
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_virology_acc,0.5027400279167896,0.006398736941640203,28,0.014849132394726947
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_social_sciences_acc,0.15763546798029557,0.42305857356171,28,0.5163089988031587
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_econometrics_acc,0.15125371136629526,0.44230569112719703,28,0.5623051481982279
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_high_school_geography_acc,0.15643845010380755,0.4266331237087293,28,0.5137871720446147
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_high_school_government_and_politics_acc,0.15578372292475515,0.4285952651301157,28,0.5230436374125452
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_high_school_macroeconomics_acc,0.1302860283173877,0.5087388071361975,28,0.6096525705189514
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_high_school_microeconomics_acc,0.19411363717689176,0.32228214445833453,28,0.42679030362145387
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_high_school_psychology_acc,0.10837438423645321,0.5830472950369332,28,0.6743790706835414
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_human_sexuality_acc,0.2911188148142796,0.1328402906154414,28,0.2044342156629214
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_professional_psychology_acc,0.4921308380560149,0.0078106841166523345,28,0.01909568591730052
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_public_relations_acc,0.3416118067587295,0.07520876643031332,28,0.12523373180081784
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_security_studies_acc,0.1240076695793599,0.5295428191562855,28,0.6223405157608436
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_sociology_acc,0.2812543449818055,0.14709748575843032,28,0.22448488953948342
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_us_foreign_policy_acc,0.1772296211854635,0.36693693152450046,28,0.4530927313250166
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_stem_acc,0.21623101338389972,0.26909047588717644,28,0.3678282542360223
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_abstract_algebra_acc,0.4426779718252502,0.018324297015577102,28,0.04435450701452603
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_anatomy_acc,0.23932095593180855,0.21999136244818504,28,0.31105161692383615
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_astronomy_acc,0.3713543250197938,0.05169677462498746,28,0.09491199202554287
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_college_biology_acc,0.2073689488931812,0.2896776403884896,28,0.38854010114492826
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_college_chemistry_acc,0.0751097507147953,0.7040490062739165,28,0.773924546746215
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_college_computer_science_acc,0.2665024180976958,0.17042286376342142,28,0.2650619434277895
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_college_mathematics_acc,0.421269493323343,0.025576472683319456,28,0.05879371550788215
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_college_physics_acc,0.16019793923467895,0.41546223406787025,28,0.5248201668444381
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_computer_security_acc,0.4150224911759127,0.028084997348866624,28,0.056652218215095786
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_conceptual_physics_acc,0.22429143966903478,0.25120762379700856,28,0.3497767104678348
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_electrical_engineering_acc,0.26935217078454393,0.16572560502701617,28,0.24978436551494604
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_elementary_mathematics_acc,0.20356715003036213,0.2988071118495474,28,0.42167567328575123
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_high_school_biology_acc,-0.011774371973761749,0.9525813904714698,28,0.9634775244501875
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_high_school_chemistry_acc,0.11127873408541135,0.5729302187159091,28,0.6755032094860154
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_high_school_computer_science_acc,0.25629795738234873,0.1880108734753576,28,0.2833730897123431
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_high_school_mathematics_acc,0.2805392970026223,0.14817209737091283,28,0.2324330540303375
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_high_school_physics_acc,0.21424670399505696,0.2736158139092912,28,0.39065070306189814
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_high_school_statistics_acc,-0.06828480095234217,0.7298998255666926,28,0.808419352256443
geometry_unembedding.unembedding_eff_rank,benchmark_mmlu_machine_learning_acc,0.37277470815104213,0.05073928377226314,28,0.1004680721236732
geometry_unembedding.unembedding_eff_rank,benchmark_boolq_acc,,,3,
geometry_unembedding.unembedding_eff_rank,benchmark_copa_acc,,,3,
geometry_unembedding.unembedding_eff_rank,benchmark_openbookqa_acc,,,3,
geometry_unembedding.unembedding_eff_rank,benchmark_sciq_acc,,,3,
geometry_unembedding.unembedding_eff_rank,benchmark_commonsense_qa_acc,,,3,
geometry_unembedding.unembedding_eff_rank,benchmark_triviaqa_exact_match,,,3,
geometry_unembedding.unembedding_eff_rank,benchmark_nq_open_exact_match,,,3,
geometry_unembedding.unembedding_eff_rank,benchmark_gsm8k_exact_match,,,3,
geometry_unembedding.unembedding_eff_rank,benchmark_drop_em,,,3,
geometry_unembedding.unembedding_eff_rank,benchmark_truthfulqa_mc2_acc,,,3,
geometry_unembedding.unembedding_eff_rank,benchmark_lambada_openai_acc,,,3,
geometry_unembedding.unembedding_eff_rank,composite_benchmark,0.4548440065681445,0.015022069126662431,28,0.03248855778576993
